"YEAR","MONTH_NUM","ANSP_NAME","ENTITY_NAME","ENTITY_TYPE","ENTITY_CODE","FLT_1","DIST_KM_1","DUR_MIN_1","DLY_FLT_1","DLY_FLT_15_1","DLY_1","DLY_15_1","APT_DLY_FLT_1","APT_DLY_FLT_15_1","APT_DLY_1","APT_DLY_15_1","ERT_DLY_FLT_1","ERT_DLY_FLT_15_1","ERT_DLY_1","ERT_DLY_15_1","ERT_DLY_A_1","ERT_DLY_C_1","ERT_DLY_D_1","ERT_DLY_E_1","ERT_DLY_G_1","ERT_DLY_I_1","ERT_DLY_M_1","ERT_DLY_N_1","ERT_DLY_O_1","ERT_DLY_P_1","ERT_DLY_R_1","ERT_DLY_S_1","ERT_DLY_T_1","ERT_DLY_V_1","ERT_DLY_W_1","ERT_DLY_NA_1"
2014,8,"Austro Control","APPROACH CONTROL","APP","LOWGTMA",2381,150182.384,27349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"SAKAERONAVIGATSIA","TBILISI APP","APP","UGTBTMA",2014,72607.66,9848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DHMI","ZAFER","APP","LTBZTMA",496,35275.044,3825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LFV","KIRUNA TOWER","APP","ESNQCTR",296,18305.168,2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LGS","Riga","ACC","EVRRACC",23924,5391083.104,437732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Finavia","KUUSAMO APP","APP","EFKSTMA",55,1911.264,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Austro Control","APPROACH CONTROL","APP","LOWLTMA",2098,155821.724,26375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Avinor (Continental)","BODO TOWER","APP","ENBOTMA",3628,187142.748,32604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DSNA","Reims","ACC","LFEEACC",90477,20205238.512,1513367,5105,2494,84223,61366,37,21,810,660,5068,2473,83413,60706,0,69761,0,0,0,0,0,0,0,0,0,2123,0,0,11529,0
2014,8,"Oro Navigacija","KAUNAS FIC UNIT","FIS","EYKACTA",36,820.436,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Albcontrol","FLIGHT INFORMATION","FIS","LAAAICTA",2324,95403.928,9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"NAV Portugal (Continental)","Lisboa","ACC","LPPCACC",43750,21292929.224,1649628,976,588,21402,17987,238,156,6954,6278,738,432,14448,11709,0,5113,0,0,0,0,0,0,0,0,0,9335,0,0,0,0
2014,8,"Avinor (Continental)","ALTA TOWER","APP","ENATTMA",919,36689.972,6856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Finavia","KUOPIO APPROACH","APP","EFKUTMA",470,17988.476,3164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Skyguide","Geneva","ACC","LSAGACC",59111,8841142.42,679297,493,226,7573,5316,328,146,5073,3560,165,80,2500,1756,0,1571,0,0,0,0,0,0,0,0,0,698,0,0,231,0
2014,8,"Oro Navigacija","KAUNAS","APP","EYSATMA",181,5207.824,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DHMI","ANTALYA","APP","LTAITMA",26308,3178087.56,353464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LVNL","MAASTRICHT TOWER","APP","EHBKCTR",677,7761.732,2646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"IAA","DUBLIN TOWER","APP","EIDWCTR",16786,344873.884,71910,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DHMI","SINOP","APP","LTCMTMA",123,4572.588,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DSNA","Marseille APP","APP","LFMMAPP",32695,2435178.132,396199,339,229,9673,8706,277,191,8080,7342,62,38,1593,1364,0,0,0,0,0,0,0,0,97,1015,0,331,0,0,150,0
2014,8,"BULATSA","VARNA APP","APP","LBWNTMA",3800,220025.008,28660,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DFS","Langen","ACC","EDFFALL",110220,15741440.696,1875056,2175,1498,59106,53159,1564,1191,48858,45533,611,307,10248,7626,0,735,0,0,0,0,0,0,516,512,0,2219,0,0,6266,0
2014,8,"UkSATSE","ZAPORIZHZHIA TMA","APP","UKDETMA",220,9969.316,1514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DHMI","CARDAK/MIL*","APP","LTAYTMA",1443,41488.504,4836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Avinor (Continental)","FLORO AFIS","FIS","ENFLCTR",1003,19768.248,5227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Finavia","IVALO","APP","EFIVTMA",34,1468.636,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DSNA","CHAMBERY","APP","LFLBTMA",658,16367.976,3954,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ANS CR","APPROACH PRAHA","APP","LKPRTMA",12064,799819.536,119068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DFS","Bremen","ACC","EDWWACC",53573,7515908.632,944904,328,195,6590,5427,35,20,684,573,293,175,5906,4854,0,1216,0,0,0,0,0,0,0,0,0,453,0,0,4237,0
2014,8,"ENAIRE","BILBAO","APP","LEBBTMA",3994,255181.524,33336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LFV","NORRKOPING/KUNGSANGE","APP","ESSPTMA",2054,89434.932,16514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Slovenia Control","MARIBOR","APP","LJMBCTR",138,2031.644,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Skyguide","APPROACH BERN","APP","LSZBTMA",2025,75491.224,17831,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAIRE","ASTURIAS","APP","LEASTMA",1213,86938.436,11554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Belgocontrol","ANTWERPEN TOWER","APP","EBAWCTR",913,10489.728,4943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"NATS (Continental)","Prestwick","ACC","EGPXALL",83900,21414077.804,1900924,214,96,3168,2185,1,1,18,18,213,95,3150,2167,0,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,8,"DHMI","ANKARA ESENBOGA","APP","LTACTMA",8623,802341.96,90159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Belgocontrol","OOSTENDE","APP","EBOSCTR",350,3007.648,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DSNA","LYON SAINT EXUPERY","APP","LFLLTMA",10424,694635.196,109257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAV","NAPOLI APP","APP","LIRNCTR",6897,471648.84,72964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DSNA","BALE-MULHOUSE APP","APP","LFSBTMA",9532,496206.36,89809,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Finavia","UTTI APPROACH","APP","EFUTTMA",60,1770.512,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"NATS (Continental)","BIRMINGHAM","APP","EGBBTMA",9845,200558.636,50112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAIRE","SANTANDER","APP","LEXJTMA",884,45820.332,6970,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"NATS (Continental)","ABERDEEN/DYCE","APP","EGPDTMA",6260,224456.844,49327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LVNL","ROTTERDAM TOWER","APP","EHRDCTR",1976,29489.396,9045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LVNL","ROTTERDAM APPROACH","APP","EHRDTMA",1431,26909.56,4574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"PANSA","KATOWICE TOWER","APP","EPKTCTR",2606,23937.1,5807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"HungaroControl","Budapest","ACC","LHCCACC",76802,18064726.544,1340712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Finavia","KITTILA APP","APP","EFKTTMA",79,2831.708,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"PANSA","LUBLIN APP","APP","EPLBTMA",284,10380.46,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LVNL","SCHIPHOL AMSTERDAM","APP","EHAMCTR",41669,622966.5,157288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"NAVIAIR","AARHUS APP","APP","EKAHTMA",799,23625.964,4633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DSNA","Paris","ACC","LFFFALL",103685,21686544.044,2138235,1668,703,27268,18871,562,235,8855,6105,1106,468,18413,12766,0,8232,0,0,0,0,0,0,0,0,0,0,0,0,10181,0
2014,8,"DHMI","MUGLA DALAMAN","APP","LTBSTMA",7083,612334.168,69568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAV","ALGHERO APPROACH","APP","LIEACTR",1713,72553.952,10223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAIRE","PALMA APPROACH","APP","LEPATMA",25235,249395.876,52990,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ARMATS","YEREVAN APP","APP","UDYZTMA",2308,163620.496,18753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Croatia Control","PULA APP","APP","LDPLTMA",1754,89312.7,15217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Belgocontrol","CHARLEROI APPROACH","APP","EBCITMA",3929,52772.74,11350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"NATS (Continental)","London AC","ACC","EGTTACC",178055,39487393.924,3013823,504,260,9030,6886,0,0,0,0,504,260,9030,6886,0,6502,0,0,0,0,0,0,0,0,0,788,0,0,1740,0
2014,8,"NAVIAIR","EKVJ  APP","APP","EKVJTMA",17,153.716,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"NAVIAIR","RONNE APPROACH","APP","EKRNTMA",455,9795.228,2347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAV","PALERMO APPROACH","APP","LICJCTR",5225,381945.368,54860,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"SMATSA","UZICE","APP","LYUZTMA",165,5348.576,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LFV","KARLSBORG APPROACH","APP","ESIATMA",81,2209.436,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"MoldATSA","Chisinau","ACC","LUUUACC",5072,733688.32,57615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LVNL","BEEK APPROACH","APP","EHBKTMA",719,12721.388,2571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAV","RONCHI DEI LEGIONARI","APP","LIPQCTR",847,28085.58,5638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Avinor (Continental)","ORLAND TOWER","APP","ENOLTMA",244,10352.68,2420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAV","Milano","ACC","LIMMACC",79354,17973091.436,1547536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Belgocontrol","BRUSSELS APPROACH","APP","EBBRTMA",23462,469593.12,97362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Finavia","SAVONLINNA AFIS","FIS","EFSACTR",52,1620.5,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LFV","OSTERSUND TMC","APP","ESNZTMA",584,20885.004,3519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DFS","Munchen","ACC","EDMMACC",93656,12422919.68,1278833,285,137,4795,3538,232,96,3343,2182,53,41,1452,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,0
2014,8,"DSNA","SAINT-YAN","APP","LFLNTMA",176,8765.516,1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LPS","TATRY APP","APP","LZTTTMA",124,6022.704,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LVNL","AMSTERDAM FIS","FIS","EHAAICTA",2016,133397.708,34832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Slovenia Control","Ljubjana","ACC","LJLAACC",33318,4489055.392,345142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DHMI","USAK","APP","LTBOTMA",5,120.38,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LFV","UMEA TOWER","APP","ESNUCTR",1378,56230.424,9456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAV","Roma","ACC","LIRRACC",87357,33914414.788,2779131,220,163,7536,7085,220,163,7536,7085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,8,"Finavia","VAASA","APP","EFVATMA",501,25246.464,4205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Finavia","PORI","APP","EFPOCTR",148,5476.364,1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LVNL","EELDE TOWER","APP","EHGGCTR",891,20112.72,12104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LFV","KARLSTAD/TOWER","APP","ESOKCTR",213,8672.916,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"MUAC","Maastricht","ACC","EDYYUAC",155084,43772903.404,3188226,1223,525,18865,12881,0,0,0,0,1223,525,18865,12881,0,11641,0,0,0,0,0,0,0,0,0,0,0,0,7224,0
2014,8,"LVNL","Amsterdam","ACC","EHAAACC",48624,4272043.588,406971,2437,1096,36457,25064,1847,795,26992,17837,590,301,9465,7227,0,5078,0,0,0,0,0,0,0,0,0,0,0,0,4387,0
2014,8,"NAVIAIR","Kobenhavn","ACC","EKDKACC",47691,10494163.54,827086,36,9,384,178,36,9,384,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,8,"LFV","Malmo","ACC","ESMMACC",45495,15451461.944,1183201,35,11,406,228,0,0,0,0,35,11,406,228,0,298,0,0,0,0,0,0,0,0,0,0,108,0,0,0
2014,8,"DSNA","Marseille AC","ACC","LFMMACC",112470,35437658.86,2678036,5004,2574,86581,65607,0,0,0,0,5004,2574,86581,65607,0,57314,0,0,0,0,83,0,2488,580,0,19424,41,0,6651,0
2014,8,"EANS","Tallinn","ACC","EETTACC",18478,4615324.752,352972,92,51,1579,1270,0,0,0,0,92,51,1579,1270,0,1451,0,0,0,0,0,0,0,0,0,0,0,0,128,0
2014,8,"Belgocontrol","CHARLEROI/BRUS SOUTH","APP","EBCICTR",2438,26331.736,7248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAV","PERUGIA","APP","LIRZCTR",444,15819.784,2871,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"HCAA","MAKEDONIA APP","APP","LGTSTMA",6448,690814.52,77249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"BULATSA","BURGAS APP","APP","LBBGTMA",4956,330400.504,44962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"MATS","LUQA APP","APP","LMMLTMA",4384,414070.16,57840,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"NAVIAIR","BILLUND APP","APP","EKBITMA",4143,181323.764,30697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Finavia","HELSINKI/VANTAA APP","APP","EFHKTMA",14886,1094972.776,143622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LGS","LIEPAJA APP","APP","EVLATMA",45,2952.088,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAIRE","ALMERIA APPROACH","APP","LEAMTMA",841,50148.456,7736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Finavia","VARKAUS AFIS","FIS","EFVRCTR",10,259.28,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAV","ANCONA APP","APP","LIPYCTR",960,37391.88,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"PANSA","WARSZAWA APPROACH","APP","EPWATMA",14479,1914040.148,225660,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DHMI","TRABZON","APP","LTCGTMA",2040,122900.572,15102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"SMATSA","TIVAT","APP","LYTVTMA",2043,58145.392,9508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DSNA","BASTIA APP","APP","LFKBTMA",3789,262295.056,42061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"PANSA","KRAKOW TMA","APP","EPKKTMA",7786,764346.328,90890,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"HungaroControl","BUDAPEST APPROACH","APP","LHBPTMA",8406,652770.736,86855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LFV","ANGELHOLM TOWER","APP","ESTATMA",658,25535.376,4672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LFV","RONNEBY APPROACH","APP","ESDFTMA",389,13878.888,2573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Avinor (Continental)","EVENES TOWER","APP","ENEVTMA",1133,46040.72,8947,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Avinor (Continental)","SOGNDAL AFIS","FIS","ENSGCTR",474,12676.94,2597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAIRE","MENORCA","APP","LEMHTMA",4595,50011.408,10453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"NAVIAIR","ESBJERG APP","APP","EKEBTMA",839,19788.62,5538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Albcontrol","Tirana","ACC","LAAAACC",25632,4335665.344,320153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Belgocontrol","LUXEMBOURG FLT INFO","FIS","ELLXICTA",77,1298.252,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Slovenia Control","LJUBLJANA TWR","APP","LJLJCTR",2444,25340.916,6550,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Avinor (Continental)","BARDUFOSS TOWER","APP","ENDUTMA",754,22855.532,4418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"UkSATSE","DNIPROPETROVS'K TMA","APP","UKDDTMA",900,50000.296,7784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAV","Brindisi","ACC","LIBBACC",33935,10035817.616,752492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Austro Control","APPROACH CONTROL","APP","LOWWTMA",24321,2218142.252,306428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DHMI","TUZKOY","APP","LTAZTMA",257,12241.72,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"UkSATSE","Dnipropetrovs'k ALL","ACC","UKDVACC",2310,531127.672,46133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DSNA","NANTES/CHATEAU BOUGO","APP","LFRSTMA",6223,388551.452,64107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DSNA","ROUEN BOOS","APP","LFOPTMA",152,3961.428,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LFV","KALLAX TMC","APP","ESPATMA",1196,65051.5,9950,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LFV","SVEG APPROACH","APP","ESNDTMA",89,1276.028,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LPS","APPROACH CONTROL","APP","LZIBTMA",2826,131021.592,21192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAV","PESCARA APPROACH","APP","LIBPCTR",497,18179.232,3577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DSNA","BORDEAUX APP","APP","LFBDTMA",6011,410299.488,65565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Avinor (Continental)","HEIDRUN A","APP","ENHETMA",540,68746.24,16582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Belgocontrol","BRUSSELS TOWER","APP","EBBRCTR",12139,90725.776,24468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"UkSATSE","L'viv","ACC","UKLVACC",9694,3052625.672,233359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ANS CR","LKAAARGA GND 095/125","APP","LKAAICTA",2566,183436.896,39321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Finavia","KAUHAVA APPROACH","APP","EFKATMA",129,3781.784,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"NATS (Continental)","BELFAST APPROACH","APP","EGAATMA",6801,235892.944,45552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"NAVIAIR","KOBENHAVN/KASTRUP","APP","EKCHTMA",22457,1188024.664,141052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LFV","JONKOPING TOWER","APP","ESGJTMA",421,16225.372,3210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ROMATSA","CONSTANTA APPROCH","APP","LRCKTMA",407,27900.38,4538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAIRE","VITORIA","APP","LEVTTMA",627,20942.416,2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"PANSA","RZESZOW TOWER","APP","EPRZCTR",465,3316.932,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"UkSATSE","UKLN APP","APP","UKLNTMA",8,240.76,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAV","LAMPEDUSA AFIS","FIS","LICDCTR",601,15629.028,3174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Oro Navigacija","VILNIUS FIC UNIT","FIS","EYVICTA",13,438.924,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Oro Navigacija","VILNIUS APPROACH","APP","EYVITMA",3397,131995.744,24397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DHMI","IGDIR APP","APP","LTCTTMA",318,8519.2,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"LFV","ORNSKOLDSVIK TOWER","APP","ESNOTMA",201,8571.056,1563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAV","BARI","APP","LIBDCTR",3365,110623.664,21284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DSNA","STRASBOURG APPROACH","APP","LFSTTMA",5651,220741.732,39114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"HCAA","I. KAPODISTRIAS APP","APP","LGKRTMA",5030,382882.48,45380,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Avinor (Continental)","TRONDHEIM/VAERNES","APP","ENVATMA",5045,357908.26,52100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAV","GARDA APP","APP","LIPXCTR",5584,308139.464,44272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DSNA","BIARRITZ BAYONNE","APP","LFBZTMA",1805,100943.26,15109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Finavia","ROVANIEMI APPROACH","APP","EFROTMA",373,15869.788,2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"SAKAERONAVIGATSIA","Tbilisi","ACC","UGGGACC",10956,3861223.688,271790,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Avinor (Continental)","BERGEN/FLESLAND","APP","ENBRTMA",8402,516678.368,87031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DCAC Cyprus","PAPHOS APP","APP","LCPHCTR",1602,44585.048,7320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Oro Navigacija","PALANGA FIC UNIT","FIS","EYPACTA",30,488.928,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"PANSA","","APP","EPBYCTR",409,17786.608,2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"SMATSA","PODGORCIA TMA","APP","LYPGTMA",3588,192630.224,23728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DHMI","ELAZIG","APP","LTCATMA",619,25790.952,2929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"PANSA","SZCZECIN TOWER","APP","EPSCTMA",390,17555.108,3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"SMATSA","APPROACH CONTROL","APP","LYBETMA",6378,381134.192,59277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"DHMI","SIRNAK APPROACH","APP","LTCVTMA",279,20101.608,10400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"PANSA","GDANSK APP","APP","EPGDTMA",4327,624085.108,70063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Finavia","KOKKOLA-PIETARSAARI","APP","EFKKCTR",225,8443.268,1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"BULATSA","PLOVDIV TWR","APP","LBPDCTR",77,3220.628,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"NAV Portugal (Santa Maria)","Santa Maria","OAC","LPPOOAC",11070,18439989.896,1242950,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"M-NAV","Skopje","ACC","LWSSACC",20428,2688553.956,196922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ROMATSA","BUCHAREST APPROCH","APP","LROPTMA",8698,661101.032,97585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"ENAIRE","MALAGA APPROACH","APP","LEMGTMA",12857,927596.424,132817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Skyguide","CNX LSESLFIC","FIS","LSESCTA",4,74.08,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Avinor (Continental)","LISTA AFIS","FIS","ENLICTR",8,518.56,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,"Avinor (Continental)","Bodo","ACC","ENBDACC",18581,4388812.188,431845,78,65,3737,3616,0,0,0,0,78,65,3737,3616,0,0,0,0,0,0,0,0,0,0,0,0,3737,0,0,0
2014,8,"Avinor (Continental)","Stavanger","ACC","ENSVACC",21870,4545395.084,464500,371,153,5970,4151,152,78,2916,2248,219,75,3054,1903,0,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,8,"PANSA","Warszawa","ACC","EPWWACC",66055,26590341.872,1990591,5441,2638,88091,63726,484,256,7849,5839,4957,2382,80242,57887,0,66613,0,0,0,0,0,870,138,0,0,3162,653,0,8806,0
2014,8,"ENAIRE","Canarias","ACC","GCCCACC",24777,9497731.98,834540,1192,738,22928,18734,11,7,198,169,1181,731,22730,18565,0,22428,0,0,0,0,0,0,0,0,0,302,0,0,0,0
